date,ticker,return,year,name,esg,e,s,g,sector,industry
2022-08-31,TFC,-0.0719240032203814,2022,TRUIST FINANCIAL,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
2022-09-30,TFC,-0.0608580835313793,2022,TRUIST FINANCIAL,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
2022-10-31,TFC,0.0287091111741917,2022,TRUIST FINANCIAL,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
2022-11-30,TFC,0.0450994417973591,2022,TRUIST FINANCIAL,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
2022-12-31,TFC,-0.0698807170759541,2022,TRUIST FINANCIAL,55.59,46.16,72.71,37.42,Financial Services,Banks - Regional
2023-01-31,TFC,0.1478037503050042,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-02-28,TFC,-0.0494026903823536,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-03-31,TFC,-0.2659465843740982,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-04-30,TFC,-0.0445746997360421,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-05-31,TFC,-0.0647638173821131,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-06-30,TFC,0.014978886632522,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-07-31,TFC,0.0945634916387356,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-08-31,TFC,-0.0803732683247241,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-09-30,TFC,-0.0477680634402029,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-10-31,TFC,-0.0087381691081176,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-11-30,TFC,0.1332861838578523,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2023-12-31,TFC,0.1687156094776469,2023,TRUIST FINANCIAL,56.47,42.79,76.29,44.6,Financial Services,Banks - Regional
2020-02-29,TGT,-0.0698935060003768,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-03-31,TGT,-0.092241568974472,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-04-30,TGT,0.1803805807101572,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-05-31,TGT,0.1147257379658337,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-06-30,TGT,-0.0144234913973263,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-07-31,TGT,0.0496122823499631,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-08-31,TGT,0.2012236451471234,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-09-30,TGT,0.0462149151496169,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-10-31,TGT,-0.03303290575978,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-11-30,TGT,0.1794115262711197,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2020-12-31,TGT,-0.0126455279994532,2020,TARGET,76.8,73.25,77.95,46.36,Consumer Defensive,Discount Stores
2021-01-31,TGT,0.0262845173475312,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-02-28,TGT,0.0125294000275202,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-03-31,TGT,0.0836030048773588,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-04-30,TGT,0.0463976198506179,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-05-31,TGT,0.0948567262490491,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-06-30,TGT,0.0687698302265096,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-07-31,TGT,0.0798791524072999,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-08-31,TGT,-0.0538976255474825,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-09-30,TGT,-0.0705518369053926,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-10-31,TGT,0.1348514243614,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-11-30,TGT,-0.0607811527595297,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2021-12-31,TGT,-0.0476101723791188,2021,TARGET,78.59,72.65,61.21,67.13,Consumer Defensive,Discount Stores
2022-01-31,TGT,-0.0475716844733201,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-02-28,TGT,-0.0937259218794264,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-03-31,TGT,0.0669256203569805,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-04-30,TGT,0.0774196464112675,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-05-31,TGT,-0.2920183307504115,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-06-30,TGT,-0.1239677658514168,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-07-31,TGT,0.1568364704035314,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-08-31,TGT,-0.0186070095915678,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-09-30,TGT,-0.0687282797695096,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-10-31,TGT,0.1068804325082164,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-11-30,TGT,0.0171689752411212,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2022-12-31,TGT,-0.1023233425581034,2022,TARGET,81.14,82.46,71.67,67.7,Consumer Defensive,Discount Stores
2023-01-31,TGT,0.1549919936658375,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-02-28,TGT,-0.0211457592194986,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-03-31,TGT,-0.0108689720106532,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-04-30,TGT,-0.047575945247989,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-05-31,TGT,-0.17001593257748,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-06-30,TGT,0.0142302738305655,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-07-31,TGT,0.0346476260314336,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-08-31,TGT,-0.0726900125984001,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-09-30,TGT,-0.1187843223919539,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-10-31,TGT,0.0019896333104161,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-11-30,TGT,0.2077804406306278,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2023-12-31,TGT,0.0753693472586991,2023,TARGET,78.56,83.84,77.48,65.57,Consumer Defensive,Discount Stores
2020-02-29,TJX,0.0128724872009495,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-03-31,TJX,-0.197546756448204,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-04-30,TJX,0.0259360328502347,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-05-31,TJX,0.0756369714825189,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-06-30,TJX,-0.0416980820467595,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-07-31,TJX,0.0282832345495742,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-08-31,TJX,0.0538565271453665,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-09-30,TJX,0.0156963706772841,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-10-31,TJX,-0.0871518695933561,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-11-30,TJX,0.2501967149850965,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2020-12-31,TJX,0.0752639811015147,2020,TJX,42.94,30.72,75.65,26.62,Consumer Cyclical,Apparel Retail
2021-01-31,TJX,-0.0622346331545027,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-02-28,TJX,0.0304493954307465,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-03-31,TJX,0.0062163542023268,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-04-30,TJX,0.0733181599640708,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-05-31,TJX,-0.0487325171549974,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-06-30,TJX,0.0018408621093144,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-07-31,TJX,0.0206165581955526,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-08-31,TJX,0.0568235087881077,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-09-30,TJX,-0.0893696934433098,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-10-31,TJX,-0.0074266469207351,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-11-30,TJX,0.0597038556537652,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2021-12-31,TJX,0.0980327251531614,2021,TJX,41.75,28.57,86.16,47.55,Consumer Cyclical,Apparel Retail
2022-01-31,TJX,-0.052028376206002,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-02-28,TJX,-0.0815616431421846,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-03-31,TJX,-0.0801144597264403,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-04-30,TJX,0.011555067232744,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-05-31,TJX,0.0373693993088861,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-06-30,TJX,-0.1168050369959265,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-07-31,TJX,0.095076013832634,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-08-31,TJX,0.0194572440209692,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-09-30,TJX,0.0010209449097045,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-10-31,TJX,0.1606566464524297,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-11-30,TJX,0.1102636222787452,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2022-12-31,TJX,-0.0015010166230158,2022,TJX,47.84,27.81,87.92,47.89,Consumer Cyclical,Apparel Retail
2023-01-31,TJX,0.0283918385241348,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-02-28,TJX,-0.0642562185004249,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-03-31,TJX,0.0267693646553477,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-04-30,TJX,0.0058703026531636,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-05-31,TJX,-0.025754830890557,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-06-30,TJX,0.1088787187101993,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-07-31,TJX,0.0205213375588437,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-08-31,TJX,0.0687623466935594,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-09-30,TJX,-0.0352166797683702,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-10-31,TJX,-0.0091134483628592,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-11-30,TJX,0.0004541606929229,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2023-12-31,TJX,0.0686122514735012,2023,TJX,47.9,19.66,86.92,26.03,Consumer Cyclical,Apparel Retail
2020-02-29,TKO,-0.0431669509316471,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-03-31,TKO,-0.274534978744436,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-04-30,TKO,0.3147140072512815,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-05-31,TKO,0.0404767376562142,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-06-30,TKO,-0.0609464417479249,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-07-31,TKO,0.075664861014753,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-08-31,TKO,-0.0544949114476205,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-09-30,TKO,-0.0816883138682591,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-10-31,TKO,-0.0989447369214735,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-11-30,TKO,0.1837181858641006,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2020-12-31,TKO,0.1164035556076874,2020,TKO GROUP HOLDINGS A,69.37,55.2,90.1,74.8,Communication Services,Entertainment
2021-01-31,TKO,0.1755082353047528,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-02-28,TKO,-0.1230249438620908,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-03-31,TKO,0.098380504472687,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-04-30,TKO,0.0177609521754471,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-05-31,TKO,0.0132463033933329,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-06-30,TKO,0.036712058920536,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-07-31,TKO,-0.1453634703177688,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-08-31,TKO,0.0552856923945737,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-09-30,TKO,0.0796391044537587,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-10-31,TKO,0.088270803059391,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-11-30,TKO,-0.1920117980890265,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2021-12-31,TKO,-0.0004052309598427,2021,TKO GROUP HOLDINGS A,65.5,51.59,90.73,81.68,Communication Services,Entertainment
2022-01-31,TKO,0.0146907826210642,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-02-28,TKO,0.1866239380824914,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-03-31,TKO,0.0536620898305912,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-04-30,TKO,-0.062875654618836,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-05-31,TKO,0.1435177357760069,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-06-30,TKO,-0.0641005171883808,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-07-31,TKO,0.1112256745954833,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-08-31,TKO,-0.0187560087610165,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-09-30,TKO,0.0317597982299435,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-10-31,TKO,0.1262498464646855,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-11-30,TKO,0.0125488891400933,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2022-12-31,TKO,-0.1422133447253589,2022,TKO GROUP HOLDINGS A,66.05,58.1,89.53,80.39,Communication Services,Entertainment
2023-01-31,TKO,0.2369812835412874,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-02-28,TKO,-0.0073268112132612,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-03-31,TKO,0.0864285157582236,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-04-30,TKO,0.1760976768350208,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-05-31,TKO,-0.054586187690011,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-06-30,TKO,0.0705684563414215,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-07-31,TKO,-0.0308438072950955,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-08-31,TKO,-0.0804762270720153,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-09-30,TKO,-0.1293630668815416,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-10-31,TKO,0.0125759805184519,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-11-30,TKO,-0.0567211725596082,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2023-12-31,TKO,0.0549592699298011,2023,TKO GROUP HOLDINGS A,63.82,64.24,86.64,78.07,Communication Services,Entertainment
2020-02-29,TMO,-0.0714902701754762,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-03-31,TMO,-0.0247593537859075,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-04-30,TMO,0.1810267333367068,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-05-31,TMO,0.0433550211158824,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-06-30,TMO,0.0376583362469669,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-07-31,TMO,0.1431827949415873,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-08-31,TMO,0.0363087875439751,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-09-30,TMO,0.0292322729615328,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-10-31,TMO,0.0721179038857435,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-11-30,TMO,-0.0172048714093965,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2020-12-31,TMO,0.0017206141039527,2020,THERMO FISHER SCIENTIFIC,39.35,49.74,67.1,,Healthcare,Diagnostics & Research
2021-01-31,TMO,0.0948043714154285,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-02-28,TMO,-0.1169709259323968,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-03-31,TMO,0.0139976283031197,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-04-30,TMO,0.030942500357395,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-05-31,TMO,-0.0015524174521636,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-06-30,TMO,0.0744834704896038,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-07-31,TMO,0.0710488514416622,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-08-31,TMO,0.0276661046692456,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-09-30,TMO,0.029516275297641,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-10-31,TMO,0.1085791186176501,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-11-30,TMO,-0.0003790968327614,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2021-12-31,TMO,0.0543748286490077,2021,THERMO FISHER SCIENTIFIC,50.98,57.81,64.2,,Healthcare,Diagnostics & Research
2022-01-31,TMO,-0.1284484378778023,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-02-28,TMO,-0.0641666433087098,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-03-31,TMO,0.0857537833535846,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-04-30,TMO,-0.0633545406450718,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-05-31,TMO,0.0264958584602807,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-06-30,TMO,-0.0427966856929222,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-07-31,TMO,0.1021222285375225,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-08-31,TMO,-0.0887184364981112,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-09-30,TMO,-0.0699221245448824,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-10-31,TMO,0.0139108036324788,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-11-30,TMO,0.0899860310625293,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2022-12-31,TMO,-0.0170112031407464,2022,THERMO FISHER SCIENTIFIC,55.27,43.03,74.69,39.53,Healthcare,Diagnostics & Research
2023-01-31,TMO,0.0362083531883912,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-02-28,TMO,-0.0500938960241901,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-03-31,TMO,0.0638846391985425,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-04-30,TMO,-0.0366279212640995,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-05-31,TMO,-0.0836908138622481,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-06-30,TMO,0.0261376508182884,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-07-31,TMO,0.0522767438565996,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-08-31,TMO,0.0153828270607816,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-09-30,TMO,-0.0914197498904049,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-10-31,TMO,-0.1207007769035083,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-11-30,TMO,0.1146435302364663,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2023-12-31,TMO,0.0706590393997494,2023,THERMO FISHER SCIENTIFIC,58.47,37.71,74.03,21.62,Healthcare,Diagnostics & Research
2020-02-29,TMUS,0.1385277145977614,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-03-31,TMUS,-0.0694320091863736,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-04-30,TMUS,0.0464837341803545,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-05-31,TMUS,0.1394077242224902,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-06-30,TMUS,0.0410836494577522,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-07-31,TMUS,0.0310128039248871,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-08-31,TMUS,0.0866084102281696,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-09-30,TMUS,-0.0198834229592148,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
2020-10-31,TMUS,-0.0418853446041119,2020,T-MOBILE US,75.49,78.3,48.93,56.91,Communication Services,Telecom Services
